VISIT_DATE,CONSTRUCTION_NO,STATE_CODE,STATE_CODE_EXP,VISIT_NO,SHRP_ID,MRI
1999-05-11,1,1,Alabama,01412605,4126,0.9980000257492065
1999-05-11,1,1,Alabama,01412605,4126,0.9800000190734863
1999-06-17,1,1,Alabama,01102105,1021,1.1349999904632568
1999-04-20,1,1,Alabama,01412506,4125,1.2649999856948853
1999-05-11,1,1,Alabama,01412605,4126,0.9879999756813049
1995-12-19,1,1,Alabama,01412505,4125,1.13100004196167
1999-05-11,1,1,Alabama,01412605,4126,1.003000020980835
1995-12-19,1,1,Alabama,01412505,4125,1.0809999704360962
1999-05-11,1,1,Alabama,01412605,4126,1.0210000276565552
1995-12-19,1,1,Alabama,01412505,4125,1.100000023841858
1995-12-19,1,1,Alabama,01412505,4125,1.100000023841858
1992-02-10,1,1,Alabama,01412602,4126,0.8399999737739563
1990-12-06,1,1,Alabama,01412601,4126,0.8169999718666077
1992-04-03,1,1,Alabama,01102102,1021,0.9319999814033508
1990-12-11,1,1,Alabama,01412502,4125,0.9660000205039978
1995-12-13,1,1,Alabama,01102104,1021,1.0140000581741333
1990-06-06,1,1,Alabama,01102101,1021,0.9710000157356262
1990-06-07,1,1,Alabama,01412501,4125,0.9350000023841858
1994-08-23,1,1,Alabama,01412504,4125,1.0889999866485596
1992-02-10,1,1,Alabama,01412602,4126,0.8159999847412109
1996-01-09,1,1,Alabama,01412604,4126,0.953000009059906
1996-01-09,1,1,Alabama,01412604,4126,0.9459999799728394
1995-12-13,1,1,Alabama,01102104,1021,0.9829999804496765
1992-04-03,1,1,Alabama,01102102,1021,0.9549999833106995
1996-01-09,1,1,Alabama,01412604,4126,0.949999988079071
1990-06-06,1,1,Alabama,01102101,1021,0.9760000109672546
1994-02-02,1,1,Alabama,01412603,4126,0.828000009059906
1990-12-06,1,1,Alabama,01412601,4126,0.8050000071525574
1999-04-20,1,1,Alabama,01412506,4125,1.246000051498413
1990-12-06,1,1,Alabama,01412601,4126,0.824999988079071
1994-08-23,1,1,Alabama,01412504,4125,1.0859999656677246
1995-12-19,1,1,Alabama,01412505,4125,1.1089999675750732
1994-02-17,1,1,Alabama,01102103,1021,0.9950000047683716
1994-02-02,1,1,Alabama,01412603,4126,0.8349999785423279
1999-06-17,1,1,Alabama,01102105,1021,1.1729999780654907
1990-06-07,1,1,Alabama,01412501,4125,0.9599999785423279
1992-02-10,1,1,Alabama,01412602,4126,0.8349999785423279
1994-02-02,1,1,Alabama,01412603,4126,0.8489999771118164
1992-02-10,1,1,Alabama,01412602,4126,0.8330000042915344
1994-08-23,1,1,Alabama,01412504,4125,1.1019999980926514
1994-02-17,1,1,Alabama,01102103,1021,0.996999979019165
1990-06-06,1,1,Alabama,01102101,1021,0.9710000157356262
1990-12-11,1,1,Alabama,01412502,4125,0.9649999737739563
1990-06-06,1,1,Alabama,01102101,1021,0.9670000076293945
1990-06-07,1,1,Alabama,01412501,4125,0.9089999794960022
1992-04-03,1,1,Alabama,01102102,1021,0.9660000205039978
1990-06-07,1,1,Alabama,01412501,4125,0.9589999914169312
1994-02-17,1,1,Alabama,01102103,1021,0.9950000047683716
1990-12-11,1,1,Alabama,01412502,4125,0.9750000238418579
1995-12-13,1,1,Alabama,01102104,1021,1.0089999437332153
1992-07-29,1,1,Alabama,01412503,4125,0.9399999976158142
1994-08-23,1,1,Alabama,01412504,4125,1.1119999885559082
1992-04-03,1,1,Alabama,01102102,1021,0.9620000123977661
1999-04-20,1,1,Alabama,01412506,4125,1.2400000095367432
1999-04-20,1,1,Alabama,01412506,4125,1.5390000343322754
1992-07-29,1,1,Alabama,01412503,4125,0.9229999780654907
1990-06-07,1,1,Alabama,01412501,4125,0.9279999732971191
1999-06-17,1,1,Alabama,01102105,1021,1.1610000133514404
1990-12-11,1,1,Alabama,01412502,4125,0.9819999933242798
1990-12-06,1,1,Alabama,01412601,4126,0.8080000281333923
1990-12-06,1,1,Alabama,01412601,4126,0.8190000057220459
1992-07-29,1,1,Alabama,01412503,4125,0.9169999957084656
1994-02-02,1,1,Alabama,01412603,4126,0.8410000205039978
1999-06-17,1,1,Alabama,01102105,1021,1.184000015258789
1994-02-17,1,1,Alabama,01102103,1021,0.9769999980926514
1995-12-13,1,1,Alabama,01102104,1021,1.0140000581741333
1992-02-10,1,1,Alabama,01412602,4126,0.8450000286102295
1994-02-02,1,1,Alabama,01412603,4126,0.8489999771118164
1992-07-29,1,1,Alabama,01412503,4125,0.9210000038146973
1996-01-09,1,1,Alabama,01412604,4126,0.9459999799728394
1994-08-23,1,1,Alabama,01412504,4125,1.0989999771118164
1992-04-03,1,1,Alabama,01102102,1021,0.9269999861717224
1994-02-17,1,1,Alabama,01102103,1021,0.9769999980926514
1995-12-13,1,1,Alabama,01102104,1021,1.0069999694824219
1990-12-11,1,1,Alabama,01412502,4125,0.9620000123977661
1990-06-06,1,1,Alabama,01102101,1021,0.9620000123977661
1996-01-09,1,1,Alabama,01412604,4126,0.9480000138282776
1992-07-29,1,1,Alabama,01412503,4125,0.9309999942779541
1999-06-17,1,1,Alabama,01102105,1021,1.1690000295639038
1999-04-20,1,1,Alabama,01412506,4125,1.218000054359436
1994-09-22,1,5,Arkansas,05304804,3048,1.6990000009536743
1990-11-16,1,5,Arkansas,05304801,3048,1.6480000019073486
2003-04-16,1,5,Arkansas,05304807,3048,3.5460000038146973
2004-11-04,1,5,Arkansas,05304808,3048,3.74399995803833
2004-11-04,1,5,Arkansas,05304808,3048,3.934000015258789
2003-04-16,1,5,Arkansas,05304807,3048,3.561000108718872
2003-04-16,1,5,Arkansas,05304807,3048,3.571000099182129
2003-04-16,1,5,Arkansas,05304807,3048,3.503000020980835
2004-11-04,1,5,Arkansas,05304808,3048,3.50600004196167
2001-02-08,1,5,Arkansas,05304806,3048,2.884000062942505
2001-02-08,1,5,Arkansas,05304806,3048,2.878000020980835
2003-04-16,1,5,Arkansas,05304807,3048,3.5360000133514404
2001-02-08,1,5,Arkansas,05304806,3048,2.8499999046325684
2001-02-08,1,5,Arkansas,05304806,3048,2.871999979019165
1998-03-23,1,5,Arkansas,05304805,3048,2.0179998874664307
1998-03-23,1,5,Arkansas,05304805,3048,2.124000072479248
1998-03-23,1,5,Arkansas,05304805,3048,2.124000072479248
1998-03-23,1,5,Arkansas,05304805,3048,1.8830000162124634
1998-03-23,1,5,Arkansas,05304805,3048,2.003999948501587
1991-12-10,1,5,Arkansas,05304802,3048,1.659999966621399
1994-09-22,1,5,Arkansas,05304804,3048,1.6770000457763672
1993-09-09,1,5,Arkansas,05304803,3048,1.6929999589920044
1990-11-16,1,5,Arkansas,05304801,3048,1.6790000200271606
1993-09-09,1,5,Arkansas,05304803,3048,1.7059999704360962
1990-11-16,1,5,Arkansas,05304801,3048,1.6200000047683716
1994-09-22,1,5,Arkansas,05304804,3048,1.6729999780654907
1991-12-10,1,5,Arkansas,05304802,3048,1.6740000247955322
1991-12-10,1,5,Arkansas,05304802,3048,1.6690000295639038
2004-11-04,1,5,Arkansas,05304808,3048,3.687000036239624
2004-11-04,1,5,Arkansas,05304808,3048,3.9189999103546143
1993-09-09,1,5,Arkansas,05304803,3048,1.6920000314712524
1994-09-22,1,5,Arkansas,05304804,3048,1.6619999408721924
1993-09-09,1,5,Arkansas,05304803,3048,1.6690000295639038
1991-12-10,1,5,Arkansas,05304802,3048,1.6440000534057617
1993-09-09,1,5,Arkansas,05304803,3048,1.684999942779541
1990-11-16,1,5,Arkansas,05304801,3048,1.6339999437332153
1994-09-22,1,5,Arkansas,05304804,3048,1.6579999923706055
1991-12-10,1,5,Arkansas,05304802,3048,1.6610000133514404
1990-11-16,1,5,Arkansas,05304801,3048,1.6200000047683716
2001-02-08,1,5,Arkansas,05304806,3048,2.8570001125335693
1995-03-29,1,6,California,06820105,8201,1.3669999837875366
1990-01-22,1,6,California,06820101,8201,1.3179999589920044
2004-11-18,1,6,California,06820111,8201,1.649999976158142
2004-11-04,1,6,California,06264711,2647,1.8450000286102295
2004-11-18,1,6,California,06820111,8201,1.628000020980835
2004-11-04,1,6,California,06264711,2647,1.812000036239624
2004-11-04,1,6,California,06264711,2647,1.8630000352859497
2004-11-04,1,6,California,06264711,2647,1.8589999675750732
2004-11-18,1,6,California,06820111,8201,1.6779999732971191
2004-11-18,1,6,California,06820111,8201,1.6440000534057617
2004-11-18,1,6,California,06820111,8201,1.6649999618530273
2004-11-04,1,6,California,06264711,2647,1.909999966621399
1990-01-22,1,6,California,06820101,8201,1.3209999799728394
1990-01-22,1,6,California,06820101,8201,1.315000057220459
1995-03-29,1,6,California,06820105,8201,1.3760000467300415
1990-01-22,1,6,California,06820101,8201,1.3240000009536743
1998-09-23,1,6,California,06264707,2647,1.0839999914169312
1992-03-16,1,6,California,06264703,2647,0.9290000200271606
1998-09-23,1,6,California,06264707,2647,1.0740000009536743
1998-05-05,1,6,California,06125311,1253,2.1429998874664307
1994-06-10,1,6,California,06125310,1253,1.7940000295639038
1993-03-15,1,6,California,06200404,2004,2.0999999046325684
1989-12-16,1,6,California,06264701,2647,0.8799999952316284
1992-04-10,1,6,California,06125305,1253,1.7829999923706055
1997-04-08,1,6,California,06820106,8201,1.5470000505447388
1997-04-14,1,6,California,06264706,2647,0.9760000109672546
1990-08-07,1,6,California,06125302,1253,1.7949999570846558
1991-02-20,1,6,California,06200402,2004,1.6749999523162842
1991-05-09,1,6,California,06125304,1253,1.694000005722046
1991-02-20,1,6,California,06200402,2004,1.6820000410079956
1992-04-10,1,6,California,06125305,1253,1.6649999618530273
1991-02-15,1,6,California,06820102,8201,1.2710000276565552
1991-05-09,1,6,California,06125303,1253,1.746000051498413
1992-02-15,1,6,California,06815102,8151,2.489000082015991
1992-02-15,1,6,California,06815102,8151,2.5510001182556152
1991-05-02,1,6,California,06264702,2647,0.949999988079071
1993-03-22,1,6,California,06264704,2647,0.949999988079071
1993-03-15,1,6,California,06200404,2004,2.0999999046325684
1994-06-13,1,6,California,06264705,2647,0.8859999775886536
1989-12-16,1,6,California,06264701,2647,0.9129999876022339
1992-03-08,1,6,California,06200403,2004,1.871000051498413
1997-04-14,1,6,California,06264706,2647,0.906000018119812
1994-06-10,1,6,California,06125309,1253,1.8359999656677246
1993-03-15,1,6,California,06200404,2004,2.1459999084472656
1993-04-06,1,6,California,06125307,1253,1.7719999551773071
1992-03-08,1,6,California,06200403,2004,1.746999979019165
1993-03-22,1,6,California,06264704,2647,0.9459999799728394
1994-06-13,1,6,California,06264705,2647,0.8709999918937683
1992-03-08,1,6,California,06200403,2004,1.9210000038146973
1992-04-13,1,6,California,06125306,1253,1.7669999599456787
1989-12-06,1,6,California,06125301,1253,1.7359999418258667
1992-03-16,1,6,California,06264703,2647,0.9229999780654907
1995-03-29,1,6,California,06820105,8201,1.3769999742507935
1998-09-23,1,6,California,06264707,2647,1.1410000324249268
1992-03-16,1,6,California,06264703,2647,0.9229999780654907
1998-09-23,1,6,California,06264707,2647,1.128999948501587
1998-02-25,1,6,California,06820107,8201,1.5520000457763672
1998-05-05,1,6,California,06125311,1253,2.052999973297119
1992-03-16,1,6,California,06264703,2647,0.906000018119812
1990-01-25,1,6,California,06815101,8151,0.8090000152587891
1998-02-25,1,6,California,06820107,8201,1.5410000085830688
1998-05-05,1,6,California,06125311,1253,2.0369999408721924
1990-01-25,1,6,California,06815101,8151,0.7509999871253967
1995-03-29,1,6,California,06820105,8201,1.3609999418258667
1990-01-25,1,6,California,06815101,8151,0.6629999876022339
1998-02-25,1,6,California,06820107,8201,1.5540000200271606
1998-09-23,1,6,California,06264707,2647,1.1100000143051147
1990-01-22,1,6,California,06820101,8201,1.3250000476837158
1998-02-25,1,6,California,06820107,8201,1.5449999570846558
1990-01-25,1,6,California,06815101,8151,0.6420000195503235
1998-02-25,1,6,California,06820107,8201,1.527999997138977
1998-05-05,1,6,California,06125311,1253,2.0920000076293945
1998-05-05,1,6,California,06125311,1253,2.187000036239624
1995-03-29,1,6,California,06820105,8201,1.3619999885559082
1990-01-25,1,6,California,06815101,8151,0.6769999861717224
2003-04-04,1,6,California,06125314,1253,2.0510001182556152
2002-11-15,1,6,California,06820110,8201,1.6200000047683716
2003-04-04,1,6,California,06125314,1253,2.0139999389648438
2003-04-04,1,6,California,06125314,1253,2.0250000953674316
2002-11-15,1,6,California,06820110,8201,1.6349999904632568
2002-11-15,1,6,California,06820110,8201,1.600000023841858
2003-04-04,1,6,California,06125314,1253,2.062000036239624
2001-10-04,1,6,California,06125313,1253,2.25
2001-10-04,1,6,California,06125313,1253,2.2090001106262207
2002-11-21,1,6,California,06264710,2647,1.628000020980835
2001-12-06,1,6,California,06820109,8201,1.6269999742507935
1999-11-02,1,6,California,06264708,2647,1.2309999465942383
2001-12-06,1,6,California,06820109,8201,1.6399999856948853
2002-11-21,1,6,California,06264710,2647,1.6369999647140503
2002-11-15,1,6,California,06820110,8201,1.6069999933242798
2002-11-21,1,6,California,06264710,2647,1.652999997138977
2003-04-04,1,6,California,06125314,1253,2.0179998874664307
2005-02-25,1,6,California,06125315,1253,2.1070001125335693
2001-12-04,1,6,California,06264709,2647,1.465999960899353
1997-04-14,1,6,California,06264706,2647,0.953000009059906
1997-04-08,1,6,California,06820106,8201,1.5499999523162842
1997-04-14,1,6,California,06264706,2647,1.0199999809265137
1992-03-08,1,6,California,06200403,2004,1.7979999780654907
1994-06-10,1,6,California,06125310,1253,1.8350000381469727
1991-02-20,1,6,California,06200402,2004,1.6239999532699585
1989-12-06,1,6,California,06125301,1253,1.7309999465942383
1991-05-02,1,6,California,06264702,2647,0.9620000123977661
1994-06-10,1,6,California,06125309,1253,1.8240000009536743
1989-12-06,1,6,California,06125301,1253,1.7230000495910645
1993-03-22,1,6,California,06264704,2647,0.9229999780654907
1990-01-29,1,6,California,06200401,2004,1.4889999628067017
1993-03-22,1,6,California,06264704,2647,0.9409999847412109
1992-03-11,1,6,California,06820103,8201,1.3969999551773071
1992-02-15,1,6,California,06815102,8151,2.572000026702881
1990-08-07,1,6,California,06125302,1253,1.75
1993-03-15,1,6,California,06200404,2004,2.11299991607666
1997-04-14,1,6,California,06264706,2647,0.906000018119812
1992-04-10,1,6,California,06125305,1253,1.7799999713897705
1990-01-29,1,6,California,06200401,2004,1.4759999513626099
1989-12-16,1,6,California,06264701,2647,0.8980000019073486
1993-04-06,1,6,California,06125307,1253,1.7999999523162842
1992-03-11,1,6,California,06820103,8201,1.406999945640564
1993-03-18,1,6,California,06820104,8201,1.4019999504089355
1994-06-13,1,6,California,06264705,2647,0.890999972820282
1991-05-09,1,6,California,06125303,1253,1.7589999437332153
1991-05-09,1,6,California,06125304,1253,1.7109999656677246
1990-01-29,1,6,California,06200401,2004,1.4839999675750732
1991-05-02,1,6,California,06264702,2647,0.9660000205039978
1994-06-10,1,6,California,06125309,1253,1.8890000581741333
2002-11-15,1,6,California,06820110,8201,1.6019999980926514
1993-03-18,1,6,California,06820104,8201,1.4170000553131104
1993-03-18,1,6,California,06820104,8201,1.4290000200271606
1993-03-18,1,6,California,06820104,8201,1.4420000314712524
1992-02-15,1,6,California,06815102,8151,2.7330000400543213
1997-04-08,1,6,California,06820106,8201,1.534999966621399
2001-12-04,1,6,California,06264709,2647,1.468999981880188
2001-12-06,1,6,California,06820109,8201,1.6430000066757202
2001-12-04,1,6,California,06264709,2647,1.4789999723434448
1991-05-09,1,6,California,06125303,1253,1.7230000495910645
1992-03-08,1,6,California,06200403,2004,1.8550000190734863
1991-02-20,1,6,California,06200402,2004,1.659000039100647
1992-03-11,1,6,California,06820103,8201,1.4149999618530273
1997-04-08,1,6,California,06820106,8201,1.4919999837875366
2002-11-21,1,6,California,06264710,2647,1.5889999866485596
1994-06-10,1,6,California,06125309,1253,1.8609999418258667
1994-06-10,1,6,California,06125310,1253,1.8459999561309814
1991-05-09,1,6,California,06125303,1253,1.6820000410079956
1992-04-13,1,6,California,06125306,1253,1.7649999856948853
1992-04-10,1,6,California,06125305,1253,1.7489999532699585
1992-04-13,1,6,California,06125306,1253,1.7669999599456787
1992-03-16,1,6,California,06264703,2647,0.9079999923706055
2002-11-21,1,6,California,06264710,2647,1.6419999599456787
1997-04-08,1,6,California,06820106,8201,1.5169999599456787
1991-05-09,1,6,California,06125304,1253,1.7380000352859497
1989-12-06,1,6,California,06125301,1253,1.7400000095367432
2001-10-04,1,6,California,06125313,1253,2.2200000286102295
1991-05-09,1,6,California,06125304,1253,1.7339999675750732
1990-01-29,1,6,California,06200401,2004,1.4529999494552612
1990-08-07,1,6,California,06125302,1253,1.725000023841858
1994-06-13,1,6,California,06264705,2647,0.8980000019073486
1990-08-07,1,6,California,06125302,1253,1.7089999914169312
1992-04-13,1,6,California,06125306,1253,1.7619999647140503
1993-03-22,1,6,California,06264704,2647,0.9580000042915344
1993-04-06,1,6,California,06125307,1253,1.7699999809265137
1993-04-06,1,6,California,06125308,1253,1.7869999408721924
1993-04-06,1,6,California,06125307,1253,1.7970000505447388
1990-08-07,1,6,California,06125302,1253,1.7389999628067017
1993-04-06,1,6,California,06125307,1253,1.7899999618530273
1994-06-13,1,6,California,06264705,2647,0.8759999871253967
1991-05-02,1,6,California,06264702,2647,0.9760000109672546
1994-06-10,1,6,California,06125309,1253,1.843000054359436
1991-05-02,1,6,California,06264702,2647,0.9440000057220459
1991-05-09,1,6,California,06125303,1253,1.7389999628067017
1991-05-09,1,6,California,06125304,1253,1.7020000219345093
1992-04-10,1,6,California,06125305,1253,1.7569999694824219
1992-04-13,1,6,California,06125306,1253,1.75600004196167
1990-01-29,1,6,California,06200401,2004,1.4630000591278076
1991-02-15,1,6,California,06820102,8201,1.3229999542236328
1993-03-15,1,6,California,06200404,2004,2.1080000400543213
1991-02-20,1,6,California,06200402,2004,1.6690000295639038
1993-04-06,1,6,California,06125308,1253,1.75
1989-12-16,1,6,California,06264701,2647,0.8960000276565552
1993-04-06,1,6,California,06125308,1253,1.7510000467300415
1992-03-11,1,6,California,06820103,8201,1.3860000371932983
1991-02-15,1,6,California,06820102,8201,1.2990000247955322
1992-03-11,1,6,California,06820103,8201,1.3760000467300415
1989-12-16,1,6,California,06264701,2647,0.8830000162124634
1991-02-15,1,6,California,06820102,8201,1.3509999513626099
1993-04-06,1,6,California,06125308,1253,1.753000020980835
1994-06-10,1,6,California,06125310,1253,1.8459999561309814
1992-02-15,1,6,California,06815102,8151,2.503000020980835
1991-02-15,1,6,California,06820102,8201,1.3070000410079956
1993-03-18,1,6,California,06820104,8201,1.4019999504089355
1993-04-06,1,6,California,06125308,1253,1.7790000438690186
1989-12-06,1,6,California,06125301,1253,1.7359999418258667
1999-11-05,1,6,California,06820108,8201,1.6069999933242798
2001-12-04,1,6,California,06264709,2647,1.4700000286102295
1999-11-05,1,6,California,06820108,8201,1.6039999723434448
2001-10-04,1,6,California,06125313,1253,2.186000108718872
2001-12-04,1,6,California,06264709,2647,1.4859999418258667
2001-12-06,1,6,California,06820109,8201,1.6319999694824219
1999-11-02,1,6,California,06264708,2647,1.253000020980835
1999-10-30,1,6,California,06125312,1253,2.1429998874664307
1999-10-30,1,6,California,06125312,1253,2.299999952316284
2001-12-06,1,6,California,06820109,8201,1.6399999856948853
1999-11-05,1,6,California,06820108,8201,1.5829999446868896
1999-11-05,1,6,California,06820108,8201,1.625
1999-10-30,1,6,California,06125312,1253,2.2160000801086426
2001-10-04,1,6,California,06125313,1253,2.2160000801086426
1999-11-02,1,6,California,06264708,2647,1.2580000162124634
1999-10-30,1,6,California,06125312,1253,2.1570000648498535
1999-11-02,1,6,California,06264708,2647,1.2589999437332153
1999-11-02,1,6,California,06264708,2647,1.24399995803833
1999-11-05,1,6,California,06820108,8201,1.6109999418258667
1999-10-30,1,6,California,06125312,1253,2.1459999084472656
2007-11-06,1,6,California,06125316,1253,2.367000102996826
2005-03-11,1,6,California,06820112,8201,1.6679999828338623
2007-03-09,1,6,California,06264712,2647,2.191999912261963
2005-02-25,1,6,California,06125315,1253,2.2019999027252197
2005-03-11,1,6,California,06820112,8201,1.6729999780654907
2007-11-06,1,6,California,06125316,1253,2.3480000495910645
2007-11-06,1,6,California,06125316,1253,2.305999994277954
2007-03-09,1,6,California,06264712,2647,2.2249999046325684
2007-11-06,1,6,California,06125316,1253,2.3889999389648438
2005-03-11,1,6,California,06820112,8201,1.6710000038146973
2007-03-09,1,6,California,06264712,2647,2.194999933242798
2005-02-25,1,6,California,06125315,1253,2.1630001068115234
2005-03-11,1,6,California,06820112,8201,1.6649999618530273
2005-02-25,1,6,California,06125315,1253,2.1440000534057617
2007-03-09,1,6,California,06264712,2647,2.2780001163482666
2007-11-06,1,6,California,06125316,1253,2.3970000743865967
2007-03-09,1,6,California,06264712,2647,2.3420000076293945
2005-02-25,1,6,California,06125315,1253,2.072999954223633
2005-03-11,1,6,California,06820112,8201,1.6740000247955322
1992-06-23,1,12,Florida,12410702,4107,1.1970000267028809
1992-06-01,1,12,Florida,12410502,4105,0.843999981880188
1992-07-17,1,12,Florida,12905403,9054,0.9800000190734863
1994-09-06,1,12,Florida,12410703,4107,1.1449999809265137
1990-06-11,1,12,Florida,12410801,4108,0.7059999704360962
1990-06-20,1,12,Florida,12410501,4105,0.8149999976158142
1992-06-18,1,12,Florida,12410302,4103,0.6380000114440918
1992-06-12,1,12,Florida,12409702,4097,0.7179999947547913
1990-06-12,1,12,Florida,12409701,4097,0.7020000219345093
1990-06-12,1,12,Florida,12409701,4097,0.7009999752044678
1990-07-06,1,12,Florida,12106001,1060,0.6370000243186951
1992-06-19,1,12,Florida,12106002,1060,0.6779999732971191
1992-06-12,1,12,Florida,12409702,4097,0.7179999947547913
1998-02-09,1,12,Florida,12106004,1060,0.7120000123977661
1998-02-09,1,12,Florida,12106004,1060,0.703000009059906
1996-05-20,1,12,Florida,12905405,9054,1.1670000553131104
1992-06-01,1,12,Florida,12410502,4105,0.8320000171661377
1992-06-12,1,12,Florida,12409702,4097,0.718999981880188
1990-07-09,1,12,Florida,12399501,3995,1.0019999742507935
1990-07-06,1,12,Florida,12409901,4099,0.8830000162124634
1994-09-07,1,12,Florida,12905404,9054,1.0449999570846558
1994-05-23,1,12,Florida,12410303,4103,0.628000020980835
1992-07-17,1,12,Florida,12905403,9054,0.9750000238418579
1990-06-19,1,12,Florida,12905401,9054,0.9559999704360962
1990-07-06,1,12,Florida,12410301,4103,0.6439999938011169
1994-09-07,1,12,Florida,12905404,9054,1.0199999809265137
1998-02-09,1,12,Florida,12106004,1060,0.734000027179718
1994-09-06,1,12,Florida,12410703,4107,1.1480000019073486
1992-06-18,1,12,Florida,12410302,4103,0.6320000290870667
1990-07-06,1,12,Florida,12409901,4099,0.8679999709129333
1992-06-23,1,12,Florida,12410702,4107,1.1959999799728394
1991-07-02,1,12,Florida,12905402,9054,0.9929999709129333
1998-02-09,1,12,Florida,12106004,1060,0.699999988079071
1992-06-18,1,12,Florida,12410302,4103,0.6610000133514404
1996-05-20,1,12,Florida,12905405,9054,1.1699999570846558
1990-06-19,1,12,Florida,12905401,9054,0.9580000042915344
1990-07-06,1,12,Florida,12106001,1060,0.6309999823570251
1990-07-06,1,12,Florida,12106001,1060,0.640999972820282
1990-07-02,1,12,Florida,12399601,3996,1.0479999780654907
1994-09-06,1,12,Florida,12410703,4107,1.1430000066757202
1990-07-02,1,12,Florida,12399601,3996,1.0980000495910645
1992-06-16,1,12,Florida,12399602,3996,1.1339999437332153
1994-05-24,1,12,Florida,12106003,1060,0.6299999952316284
1994-08-31,1,12,Florida,12399603,3996,1.0779999494552612
1990-06-19,1,12,Florida,12905401,9054,0.9290000200271606
1990-06-20,1,12,Florida,12410501,4105,0.8169999718666077
1990-06-11,1,12,Florida,12410801,4108,0.7020000219345093
1992-06-15,1,12,Florida,12410802,4108,0.7360000014305115
1990-07-06,1,12,Florida,12410301,4103,0.6589999794960022
1990-06-20,1,12,Florida,12410501,4105,0.8069999814033508
1994-05-24,1,12,Florida,12399504,3995,0.9459999799728394
1992-06-23,1,12,Florida,12410702,4107,1.1979999542236328
1990-07-02,1,12,Florida,12399601,3996,1.0670000314712524
1992-06-16,1,12,Florida,12399602,3996,1.093000054359436
1990-07-09,1,12,Florida,12399501,3995,1.0019999742507935
1990-06-19,1,12,Florida,12905401,9054,0.9509999752044678
1990-06-11,1,12,Florida,12410801,4108,0.722000002861023
1994-05-23,1,12,Florida,12410303,4103,0.6100000143051147
1991-07-02,1,12,Florida,12905402,9054,0.9929999709129333
1992-06-01,1,12,Florida,12410502,4105,0.847000002861023
1994-05-24,1,12,Florida,12106003,1060,0.6299999952316284
1990-07-12,1,12,Florida,12410701,4107,1.1430000066757202
1990-07-09,1,12,Florida,12399501,3995,1.0119999647140503
1994-09-06,1,12,Florida,12410703,4107,1.1510000228881836
1992-06-19,1,12,Florida,12399502,3995,0.9929999709129333
1994-09-06,1,12,Florida,12410703,4107,1.180999994277954
1994-05-24,1,12,Florida,12399504,3995,0.9610000252723694
1992-07-17,1,12,Florida,12905403,9054,0.9879999756813049
1994-09-07,1,12,Florida,12905404,9054,1.0369999408721924
1992-06-15,1,12,Florida,12410802,4108,0.7310000061988831
1996-05-20,1,12,Florida,12905405,9054,1.1950000524520874
1994-05-24,1,12,Florida,12106003,1060,0.6190000176429749
1994-08-31,1,12,Florida,12399603,3996,1.0839999914169312
1990-06-12,1,12,Florida,12409701,4097,0.699999988079071
1990-07-06,1,12,Florida,12410301,4103,0.6549999713897705
1992-06-01,1,12,Florida,12410502,4105,0.859000027179718
1990-07-02,1,12,Florida,12399601,3996,1.0750000476837158
